feature,coefficient,abs_coefficient
emb_270,0.47288654116310413,0.47288654116310413
emb_358,0.4693465206618435,0.4693465206618435
emb_292,0.46315553482266253,0.46315553482266253
emb_247,-0.46270000779799003,0.46270000779799003
emb_30,0.46077577018212906,0.46077577018212906
emb_171,0.45507688211182246,0.45507688211182246
emb_157,0.454867122359688,0.454867122359688
emb_125,0.45377783534051563,0.45377783534051563
emb_364,-0.45095716935221186,0.45095716935221186
emb_20,-0.44863739589390217,0.44863739589390217
emb_352,-0.44436675057117964,0.44436675057117964
emb_259,0.4408830450449384,0.4408830450449384
emb_486,0.43881704072875927,0.43881704072875927
emb_390,0.43877455235599,0.43877455235599
emb_427,-0.43674846250769034,0.43674846250769034
emb_463,0.4357343450702984,0.4357343450702984
emb_351,0.43525055179299094,0.43525055179299094
emb_399,-0.43118767663123214,0.43118767663123214
emb_325,0.42981203466506696,0.42981203466506696
emb_414,0.4263123164790461,0.4263123164790461
emb_1,0.42372120272024566,0.42372120272024566
emb_61,-0.41759223000822454,0.41759223000822454
emb_421,0.4161963191334078,0.4161963191334078
emb_256,-0.40727640278432087,0.40727640278432087
emb_150,-0.40698491783477897,0.40698491783477897
emb_47,-0.4065286525318228,0.4065286525318228
emb_471,-0.4052296896440994,0.4052296896440994
emb_222,-0.40509112687766025,0.40509112687766025
emb_304,-0.3975340917785041,0.3975340917785041
emb_132,0.3974082831293921,0.3974082831293921
emb_95,-0.39682210996265455,0.39682210996265455
emb_484,-0.3946757046458326,0.3946757046458326
emb_123,0.3945915133594882,0.3945915133594882
emb_42,0.38900892546446914,0.38900892546446914
emb_413,0.3873463526343625,0.3873463526343625
emb_370,0.38670462506473824,0.38670462506473824
emb_36,0.3850475004720114,0.3850475004720114
emb_179,0.38177925519216954,0.38177925519216954
emb_274,0.38054848132881797,0.38054848132881797
emb_260,-0.3804483528845865,0.3804483528845865
emb_80,0.37870624445374584,0.37870624445374584
emb_299,0.37740456536695843,0.37740456536695843
emb_116,-0.37584125773619353,0.37584125773619353
emb_126,-0.375559109482918,0.375559109482918
emb_130,-0.37336080342161065,0.37336080342161065
emb_291,0.373055518221298,0.373055518221298
emb_114,0.37138916665885324,0.37138916665885324
emb_165,-0.37007124744382003,0.37007124744382003
emb_307,0.3687340755907111,0.3687340755907111
emb_457,-0.368440016418884,0.368440016418884
emb_89,-0.36563783957985996,0.36563783957985996
emb_124,-0.3644008625552328,0.3644008625552328
emb_385,0.3640732172964303,0.3640732172964303
emb_44,-0.36051237956851506,0.36051237956851506
emb_324,0.3571816669227371,0.3571816669227371
emb_452,0.3511584895275858,0.3511584895275858
emb_360,-0.3496856767038227,0.3496856767038227
emb_78,-0.3476075365956002,0.3476075365956002
emb_231,-0.34636871011076303,0.34636871011076303
emb_433,0.3420523874356125,0.3420523874356125
emb_369,0.3386009001874907,0.3386009001874907
emb_482,0.3382372690297749,0.3382372690297749
emb_63,-0.3365909655614915,0.3365909655614915
emb_481,-0.33632972797076316,0.33632972797076316
emb_229,-0.334062695969889,0.334062695969889
emb_216,-0.33283467673109224,0.33283467673109224
emb_404,-0.3316853530142968,0.3316853530142968
emb_184,0.32805350149275714,0.32805350149275714
emb_346,0.326117579057135,0.326117579057135
emb_102,0.322300297232931,0.322300297232931
emb_382,-0.32105328463382315,0.32105328463382315
emb_271,-0.31349086411422405,0.31349086411422405
emb_70,-0.31195578400795426,0.31195578400795426
emb_409,-0.3090335102281685,0.3090335102281685
emb_207,-0.3078330923790999,0.3078330923790999
emb_265,0.3012781915619608,0.3012781915619608
emb_410,0.2965257981499804,0.2965257981499804
emb_474,0.29521079539925366,0.29521079539925366
emb_487,-0.294604515698772,0.294604515698772
emb_376,0.2945223755126761,0.2945223755126761
emb_84,-0.29377521261073464,0.29377521261073464
emb_26,0.2932300231122658,0.2932300231122658
emb_406,-0.2932197827724076,0.2932197827724076
emb_493,-0.2918039528449189,0.2918039528449189
emb_336,-0.28873614942243275,0.28873614942243275
emb_223,0.28830951445242786,0.28830951445242786
emb_76,-0.28792119289760426,0.28792119289760426
emb_333,0.2875203669159327,0.2875203669159327
emb_398,0.2850622573214479,0.2850622573214479
emb_459,0.28310388361472116,0.28310388361472116
emb_394,0.28301352828245663,0.28301352828245663
emb_242,-0.2826188156186946,0.2826188156186946
emb_9,-0.2825619776631506,0.2825619776631506
emb_281,0.28003089916346474,0.28003089916346474
emb_104,-0.2796572915126388,0.2796572915126388
emb_119,0.2788529210852154,0.2788529210852154
emb_94,-0.2778215442444383,0.2778215442444383
emb_93,0.2770947985374996,0.2770947985374996
emb_144,-0.27506940450910067,0.27506940450910067
emb_219,-0.27476185239582623,0.27476185239582623
emb_303,0.27420468483776383,0.27420468483776383
emb_255,0.27165665065145395,0.27165665065145395
emb_164,-0.27039681619448447,0.27039681619448447
emb_67,0.26603135337186584,0.26603135337186584
emb_31,0.26331617296967214,0.26331617296967214
emb_485,-0.26324693234105406,0.26324693234105406
emb_479,-0.2630964169248356,0.2630964169248356
emb_443,0.26008336692839573,0.26008336692839573
emb_418,0.25782547122662236,0.25782547122662236
emb_90,0.257366387547045,0.257366387547045
emb_143,0.2558033020002059,0.2558033020002059
emb_71,0.25503143421874863,0.25503143421874863
emb_366,0.2518933873137648,0.2518933873137648
emb_311,0.2515859010860361,0.2515859010860361
emb_169,-0.24923988146747103,0.24923988146747103
