feature,coefficient,abs_coefficient
emb_354,-0.12545556734964294,0.12545556734964294
emb_496,-0.12448396275474215,0.12448396275474215
emb_369,0.12123056355012152,0.12123056355012152
emb_265,0.11978484868284757,0.11978484868284757
emb_329,-0.11977988550336409,0.11977988550336409
emb_191,0.11734035099202395,0.11734035099202395
emb_430,-0.1166170624869379,0.1166170624869379
emb_500,0.11528762639512995,0.11528762639512995
emb_138,-0.11244990060314146,0.11244990060314146
emb_389,0.11125236078680383,0.11125236078680383
emb_358,0.10775090885710686,0.10775090885710686
emb_301,-0.10669246667366906,0.10669246667366906
emb_313,-0.10652745991358481,0.10652745991358481
emb_110,0.10615345401517859,0.10615345401517859
emb_429,0.10597556265460177,0.10597556265460177
emb_499,0.10255082693462865,0.10255082693462865
emb_45,0.10155971870770043,0.10155971870770043
emb_380,-0.10148804360412458,0.10148804360412458
emb_121,-0.1013138833160585,0.1013138833160585
emb_180,-0.10050350273358276,0.10050350273358276
emb_63,-0.09603901117548422,0.09603901117548422
emb_253,-0.09350637939652408,0.09350637939652408
emb_460,0.09300605812010898,0.09300605812010898
emb_444,-0.09167036098642894,0.09167036098642894
emb_50,0.09112881398980874,0.09112881398980874
emb_294,0.09019860847047252,0.09019860847047252
emb_81,-0.08926180199647522,0.08926180199647522
emb_343,0.08617253625585898,0.08617253625585898
emb_502,0.08183000573117134,0.08183000573117134
emb_384,0.08134527555229995,0.08134527555229995
emb_375,-0.08082559261828721,0.08082559261828721
emb_315,-0.07929537131251116,0.07929537131251116
emb_75,0.07892815658239374,0.07892815658239374
emb_217,-0.07532371807518869,0.07532371807518869
emb_56,0.07453520139907656,0.07453520139907656
emb_239,0.0734752411181314,0.0734752411181314
emb_133,0.0730072161904856,0.0730072161904856
emb_263,-0.07038295210353898,0.07038295210353898
emb_78,-0.06908269417348449,0.06908269417348449
emb_300,0.06907011983846455,0.06907011983846455
emb_242,-0.06804612202314081,0.06804612202314081
emb_303,0.06615181710214492,0.06615181710214492
emb_161,-0.06248704842822057,0.06248704842822057
emb_88,-0.06140119715021507,0.06140119715021507
emb_434,-0.06063696498653551,0.06063696498653551
emb_35,-0.06005533934301286,0.06005533934301286
emb_219,-0.05771468916792463,0.05771468916792463
emb_111,-0.057276919834225136,0.057276919834225136
emb_17,0.05647800513408454,0.05647800513408454
emb_267,0.056367663563302854,0.056367663563302854
emb_362,0.055473540360984314,0.055473540360984314
emb_183,-0.05438683161906649,0.05438683161906649
emb_349,0.05237775797859247,0.05237775797859247
emb_471,0.04984182081632167,0.04984182081632167
emb_370,-0.046960563846325694,0.046960563846325694
emb_59,-0.04631291925671053,0.04631291925671053
emb_101,0.04609946622587482,0.04609946622587482
emb_323,0.04556106641422663,0.04556106641422663
emb_443,-0.04548981177173457,0.04548981177173457
emb_462,-0.04536717210575763,0.04536717210575763
emb_129,0.03904285605532312,0.03904285605532312
emb_248,-0.03839370968099018,0.03839370968099018
emb_452,0.033617938929783396,0.033617938929783396
emb_433,-0.031896659728142096,0.031896659728142096
emb_383,0.027863045745342454,0.027863045745342454
emb_85,-0.027757851258718266,0.027757851258718266
emb_511,-0.027756908153127542,0.027756908153127542
emb_151,0.026107302037061728,0.026107302037061728
emb_308,0.024197376351991682,0.024197376351991682
emb_144,0.022732386446942573,0.022732386446942573
emb_22,0.019456943173000524,0.019456943173000524
emb_41,0.018657518285810405,0.018657518285810405
emb_485,-0.01788577689488102,0.01788577689488102
emb_289,-0.017092234093249184,0.017092234093249184
emb_195,0.01675463590921305,0.01675463590921305
emb_279,-0.01589065106153533,0.01589065106153533
emb_316,-0.015302139787713694,0.015302139787713694
emb_431,0.015112471997290777,0.015112471997290777
emb_244,-0.008101199261118956,0.008101199261118956
emb_225,-0.0071791545661428376,0.0071791545661428376
emb_269,-0.006667583420603451,0.006667583420603451
emb_26,0.006277403607191259,0.006277403607191259
emb_424,-0.005579187475748087,0.005579187475748087
emb_228,-0.0054860738367385805,0.0054860738367385805
emb_95,-0.003886600309104667,0.003886600309104667
emb_234,0.003617596625379453,0.003617596625379453
emb_494,0.0032271626946545496,0.0032271626946545496
emb_364,0.001014508043215731,0.001014508043215731
emb_365,0.0006474610997007147,0.0006474610997007147
emb_80,0.0,0.0
emb_260,0.0,0.0
emb_270,0.0,0.0
